coin,date,sc,state_final,armed_t,failed_t,hit_t
XRP,2022-08-02,1,pending,,,
XRP,2022-08-02,2,hit,1.6594461e+18,,1.659447e+18
XRP,2022-08-03,1,pending,,,
XRP,2022-08-03,2,pending,,,
XRP,2022-08-04,1,hit,1.6596234e+18,,1.6596243e+18
XRP,2022-08-04,2,failed,1.6596207e+18,1.6596234e+18,
XRP,2022-08-05,1,hit,1.6597053e+18,,1.6597134e+18
XRP,2022-08-05,2,pending,,,
XRP,2022-08-08,1,failed,1.6599699e+18,1.6599726e+18,
XRP,2022-08-08,2,armed,1.6599726e+18,,
XRP,2022-08-09,1,failed,1.6600527e+18,1.6600536e+18,
XRP,2022-08-09,2,armed,1.6600536e+18,,
XRP,2022-08-10,1,hit,1.6601373e+18,,1.6601382e+18
XRP,2022-08-10,2,pending,,,
XRP,2022-08-11,1,hit,1.6602291e+18,,1.6602372e+18
XRP,2022-08-11,2,hit,1.6602237e+18,,1.6602246e+18
XRP,2022-08-12,1,pending,,,
XRP,2022-08-12,2,pending,,,
XRP,2022-08-15,1,pending,,,
XRP,2022-08-15,2,hit,1.660572e+18,,1.6605828e+18
XRP,2022-08-16,1,armed,1.6606557e+18,,
XRP,2022-08-16,2,pending,,,
XRP,2022-08-17,1,pending,,,
XRP,2022-08-17,2,hit,1.6607421e+18,,1.660743e+18
XRP,2022-08-18,1,pending,,,
XRP,2022-08-19,1,failed,1.6609293e+18,1.6609311e+18,
XRP,2022-08-22,1,pending,,,
XRP,2022-08-22,2,failed,1.6611777e+18,1.6611822e+18,
XRP,2022-08-23,1,pending,,,
XRP,2022-08-23,2,pending,,,
XRP,2022-08-24,1,pending,,,
XRP,2022-08-24,2,pending,,,
XRP,2022-08-25,1,armed,1.6614414e+18,,
XRP,2022-08-25,2,pending,,,
XRP,2022-08-26,1,hit,1.6615251e+18,,1.661526e+18
XRP,2022-08-29,1,pending,,,
XRP,2022-08-30,1,pending,,,
XRP,2022-08-30,2,hit,1.6618653e+18,,1.6618689e+18
XRP,2022-08-31,1,pending,,,
XRP,2022-08-31,2,hit,1.6619544e+18,,1.6619589e+18
XRP,2022-09-01,1,pending,,,
XRP,2022-09-01,2,hit,1.6620444e+18,,1.6620462e+18
XRP,2022-09-02,1,armed,1.662138e+18,,
XRP,2022-09-02,2,failed,1.6621245e+18,1.6621371e+18,
XRP,2022-09-05,1,armed,1.66239e+18,,
XRP,2022-09-05,2,pending,,,
XRP,2022-09-06,1,pending,,,
XRP,2022-09-06,2,hit,1.6624728e+18,,1.6624737e+18
XRP,2022-09-07,1,armed,1.6625673e+18,,
XRP,2022-09-07,2,pending,,,
XRP,2022-09-08,1,failed,1.6626429e+18,1.6626447e+18,
XRP,2022-09-08,2,pending,,,
XRP,2022-09-09,1,hit,1.6627293e+18,,1.6627464e+18
XRP,2022-09-09,2,pending,,,
XRP,2022-09-12,1,pending,,,
XRP,2022-09-12,2,failed,1.6629885e+18,1.6629975e+18,
XRP,2022-09-13,1,hit,1.6630749e+18,,1.6630758e+18
XRP,2022-09-13,2,pending,,,
XRP,2022-09-14,1,pending,,,
XRP,2022-09-14,2,pending,,,
XRP,2022-09-15,1,hit,1.6632486e+18,,1.6632522e+18
XRP,2022-09-15,2,pending,,,
XRP,2022-09-16,1,hit,1.6633395e+18,,1.6633476e+18
XRP,2022-09-16,2,failed,1.6633359e+18,1.6633395e+18,
XRP,2022-09-19,1,hit,1.663596e+18,,1.6635987e+18
XRP,2022-09-19,2,pending,,,
XRP,2022-09-20,1,failed,1.6636806e+18,1.6636842e+18,
XRP,2022-09-20,2,failed,1.6636797e+18,1.6636806e+18,
XRP,2022-09-21,1,pending,,,
XRP,2022-09-22,1,hit,1.6638525e+18,,1.6638534e+18
XRP,2022-09-22,2,pending,,,
XRP,2022-09-23,1,failed,1.6639389e+18,1.6639416e+18,
XRP,2022-09-23,2,failed,1.6639416e+18,1.663947e+18,
XRP,2022-09-26,1,pending,,,
XRP,2022-09-26,2,pending,,,
XRP,2022-09-27,1,failed,1.6642845e+18,1.6642953e+18,
XRP,2022-09-27,2,hit,1.6642944e+18,,1.6642953e+18
XRP,2022-09-28,1,pending,,,
XRP,2022-09-28,2,hit,1.6643709e+18,,1.6643763e+18
XRP,2022-09-29,1,hit,1.6644573e+18,,1.6644591e+18
XRP,2022-09-29,2,pending,,,
XRP,2022-09-30,1,failed,1.6645491e+18,1.6645545e+18,
XRP,2022-09-30,2,failed,1.6645446e+18,1.6645464e+18,
XRP,2022-10-03,1,hit,1.6648029e+18,,1.6648074e+18
XRP,2022-10-03,2,pending,,,
XRP,2022-10-04,1,pending,,,
XRP,2022-10-04,2,armed,1.6648902e+18,,
XRP,2022-10-05,1,pending,,,
XRP,2022-10-05,2,hit,1.6649784e+18,,1.6649802e+18
XRP,2022-10-06,1,pending,,,
XRP,2022-10-06,2,pending,,,
XRP,2022-10-07,1,failed,1.6651485e+18,1.6651503e+18,
XRP,2022-10-07,2,failed,1.6651512e+18,1.6651575e+18,
XRP,2022-10-10,1,failed,1.6654077e+18,1.665414e+18,
XRP,2022-10-10,2,pending,,,
XRP,2022-10-11,1,failed,1.6654941e+18,1.6654968e+18,
XRP,2022-10-11,2,pending,,,
XRP,2022-10-12,1,failed,1.6655886e+18,1.665594e+18,
XRP,2022-10-12,2,failed,1.6655805e+18,1.6655886e+18,
XRP,2022-10-13,1,hit,1.6656669e+18,,1.6656696e+18
XRP,2022-10-14,1,failed,1.6657641e+18,1.665765e+18,
XRP,2022-10-14,2,failed,1.6657533e+18,1.6657569e+18,
XRP,2022-10-17,1,hit,1.6660125e+18,,1.6660143e+18
XRP,2022-10-17,2,pending,,,
XRP,2022-10-18,1,hit,1.6661007e+18,,1.6661034e+18
XRP,2022-10-19,1,pending,,,
XRP,2022-10-19,2,armed,1.6661952e+18,,
XRP,2022-10-20,1,pending,,,
XRP,2022-10-20,2,hit,1.6662825e+18,,1.6662861e+18
XRP,2022-10-21,1,failed,1.6663608e+18,1.6663644e+18,
XRP,2022-10-21,2,pending,,,
XRP,2022-10-24,1,failed,1.6666218e+18,1.6666236e+18,
XRP,2022-10-24,2,pending,,,
XRP,2022-10-25,1,pending,,,
XRP,2022-10-25,2,hit,1.6667037e+18,,1.6667055e+18
XRP,2022-10-26,1,pending,,,
XRP,2022-10-26,2,failed,1.6667991e+18,1.6668018e+18,
XRP,2022-10-27,1,failed,1.6668765e+18,1.6668792e+18,
XRP,2022-10-27,2,hit,1.6668792e+18,,1.6668819e+18
XRP,2022-10-28,1,hit,1.6669629e+18,,1.6669755e+18
XRP,2022-10-28,2,pending,,,
XRP,2022-10-31,1,armed,1.6672248e+18,,
XRP,2022-10-31,2,failed,1.6672221e+18,1.6672248e+18,
XRP,2022-11-01,1,pending,,,
XRP,2022-11-01,2,failed,1.6673085e+18,1.6673247e+18,
XRP,2022-11-02,1,pending,,,
XRP,2022-11-03,1,pending,,,
XRP,2022-11-03,2,pending,,,
XRP,2022-11-04,1,hit,1.6675677e+18,,1.6675704e+18
XRP,2022-11-07,1,armed,1.6678476e+18,,
XRP,2022-11-07,2,failed,1.6678377e+18,1.6678395e+18,
XRP,2022-11-08,1,failed,1.6679169e+18,1.6679241e+18,
XRP,2022-11-09,1,failed,1.6680033e+18,1.6680042e+18,
XRP,2022-11-10,1,hit,1.6680897e+18,,1.6680906e+18
XRP,2022-11-11,1,hit,1.6681761e+18,,1.668177e+18
XRP,2022-11-11,2,pending,,,
XRP,2022-11-14,1,hit,1.6684353e+18,,1.6684371e+18
XRP,2022-11-14,2,pending,,,
XRP,2022-11-15,1,hit,1.6685262e+18,,1.6685289e+18
XRP,2022-11-15,2,armed,1.6685379e+18,,
XRP,2022-11-16,1,hit,1.6686099e+18,,1.6686117e+18
XRP,2022-11-17,1,pending,,,
XRP,2022-11-17,2,failed,1.6686954e+18,1.6686963e+18,
XRP,2022-11-18,1,pending,,,
XRP,2022-11-18,2,hit,1.6687818e+18,,1.6687827e+18
XRP,2022-11-21,1,pending,,,
XRP,2022-11-21,2,pending,,,
XRP,2022-11-22,1,hit,1.6691265e+18,,1.6691301e+18
XRP,2022-11-22,2,pending,,,
XRP,2022-11-23,1,pending,,,
XRP,2022-11-23,2,failed,1.6692192e+18,1.669221e+18,
XRP,2022-11-24,1,pending,,,
XRP,2022-11-24,2,hit,1.6692993e+18,,1.6693002e+18
XRP,2022-11-25,1,hit,1.6693857e+18,,1.6693947e+18
XRP,2022-11-25,2,pending,,,
XRP,2022-11-28,1,failed,1.6696458e+18,1.6696494e+18,
XRP,2022-11-28,2,pending,,,
XRP,2022-11-29,1,pending,,,
XRP,2022-11-29,2,failed,1.6697385e+18,1.6697484e+18,
XRP,2022-11-30,1,failed,1.6698177e+18,1.6698294e+18,
XRP,2022-11-30,2,hit,1.6698294e+18,,1.6698303e+18
XRP,2022-12-01,1,hit,1.6699041e+18,,1.669905e+18
XRP,2022-12-01,2,pending,,,
XRP,2022-12-02,1,armed,1.6699905e+18,,
XRP,2022-12-02,2,pending,,,
XRP,2022-12-05,1,failed,1.6702515e+18,1.6702533e+18,
XRP,2022-12-05,2,pending,,,
XRP,2022-12-06,1,pending,,,
XRP,2022-12-06,2,pending,,,
XRP,2022-12-07,1,armed,1.6704225e+18,,
XRP,2022-12-08,1,armed,1.6705251e+18,,
XRP,2022-12-08,2,pending,,,
XRP,2022-12-09,1,hit,1.6705953e+18,,1.6705962e+18
XRP,2022-12-09,2,pending,,,
XRP,2022-12-12,1,pending,,,
XRP,2022-12-12,2,pending,,,
XRP,2022-12-13,1,hit,1.6709409e+18,,1.6709418e+18
XRP,2022-12-14,1,armed,1.6710444e+18,,
XRP,2022-12-14,2,pending,,,
XRP,2022-12-15,1,pending,,,
XRP,2022-12-15,2,hit,1.6711272e+18,,1.6711299e+18
XRP,2022-12-16,1,hit,1.6712082e+18,,1.6712136e+18
XRP,2022-12-19,1,pending,,,
XRP,2022-12-19,2,failed,1.6714593e+18,1.6714611e+18,
XRP,2022-12-20,1,failed,1.6715511e+18,1.6715538e+18,
XRP,2022-12-20,2,pending,,,
XRP,2022-12-21,1,pending,,,
XRP,2022-12-21,2,pending,,,
XRP,2022-12-22,1,armed,1.6717203e+18,,
XRP,2022-12-22,2,pending,,,
XRP,2022-12-23,1,pending,,,
XRP,2022-12-23,2,hit,1.6718076e+18,,1.671813e+18
XRP,2022-12-26,1,pending,,,
XRP,2022-12-26,2,hit,1.6720641e+18,,1.6720731e+18
XRP,2022-12-27,1,pending,,,
XRP,2022-12-28,1,hit,1.6722369e+18,,1.6722387e+18
XRP,2022-12-28,2,pending,,,
XRP,2022-12-29,1,pending,,,
XRP,2022-12-30,1,pending,,,
XRP,2022-12-30,2,hit,1.6724232e+18,,1.6724259e+18
XRP,2023-01-02,1,hit,1.6726743e+18,,1.6726752e+18
XRP,2023-01-03,1,pending,,,
XRP,2023-01-03,2,pending,,,
XRP,2023-01-04,1,armed,1.6728588e+18,,
XRP,2023-01-04,2,pending,,,
XRP,2023-01-05,1,failed,1.6729299e+18,1.6729308e+18,
XRP,2023-01-05,2,pending,,,
XRP,2023-01-06,1,armed,1.6730289e+18,,
XRP,2023-01-06,2,pending,,,
XRP,2023-01-09,1,pending,,,
XRP,2023-01-09,2,failed,1.6732791e+18,1.6732899e+18,
XRP,2023-01-10,1,pending,,,
XRP,2023-01-10,2,hit,1.6733601e+18,,1.6733637e+18
XRP,2023-01-11,1,pending,,,
XRP,2023-01-11,2,hit,1.6734474e+18,,1.6734483e+18
XRP,2023-01-12,1,hit,1.6735347e+18,,1.6735356e+18
XRP,2023-01-12,2,armed,1.6735464e+18,,
XRP,2023-01-13,1,pending,,,
XRP,2023-01-13,2,armed,1.6736355e+18,,
XRP,2023-01-16,1,failed,1.6738821e+18,1.6738857e+18,
XRP,2023-01-17,1,failed,1.6739721e+18,1.673973e+18,
XRP,2023-01-17,2,hit,1.6739802e+18,,1.673982e+18
XRP,2023-01-18,1,hit,1.6740576e+18,,1.6740585e+18
XRP,2023-01-18,2,failed,1.6740513e+18,1.6740567e+18,
XRP,2023-01-20,1,hit,1.6742331e+18,,1.674234e+18
XRP,2023-01-20,2,failed,1.6742241e+18,1.6742331e+18,
XRP,2023-01-23,1,pending,,,
XRP,2023-01-24,1,failed,1.6745706e+18,1.6745742e+18,
XRP,2023-01-24,2,pending,,,
XRP,2023-01-25,1,pending,,,
XRP,2023-01-25,2,pending,,,
XRP,2023-01-26,1,pending,,,
XRP,2023-01-26,2,hit,1.6747488e+18,,1.6747497e+18
XRP,2023-01-27,1,pending,,,
XRP,2023-01-27,2,hit,1.6748406e+18,,1.6748424e+18
XRP,2023-01-30,1,armed,1.6750935e+18,,
XRP,2023-01-30,2,pending,,,
XRP,2023-01-31,1,armed,1.6751763e+18,,
XRP,2023-01-31,2,pending,,,
XRP,2023-02-01,1,hit,1.6752672e+18,,1.6752753e+18
XRP,2023-02-01,2,pending,,,
XRP,2023-02-02,1,failed,1.67535e+18,1.6753563e+18,
XRP,2023-02-02,2,hit,1.6753626e+18,,1.6753635e+18
XRP,2023-02-03,1,hit,1.6754337e+18,,1.6754346e+18
XRP,2023-02-03,2,pending,,,
XRP,2023-02-06,1,hit,1.6756992e+18,,1.675701e+18
XRP,2023-02-06,2,pending,,,
XRP,2023-02-07,1,failed,1.6757928e+18,1.6757946e+18,
XRP,2023-02-07,2,pending,,,
XRP,2023-02-08,1,hit,1.6758693e+18,,1.6758711e+18
XRP,2023-02-08,2,pending,,,
XRP,2023-02-09,1,hit,1.675953e+18,,1.6759539e+18
XRP,2023-02-09,2,pending,,,
XRP,2023-02-10,1,pending,,,
XRP,2023-02-10,2,hit,1.6760439e+18,,1.6760448e+18
XRP,2023-02-13,1,failed,1.6763004e+18,1.676304e+18,
XRP,2023-02-13,2,pending,,,
XRP,2023-02-14,1,pending,,,
XRP,2023-02-14,2,hit,1.6763859e+18,,1.6763868e+18
XRP,2023-02-15,1,pending,,,
XRP,2023-02-15,2,pending,,,
XRP,2023-02-16,1,failed,1.6765578e+18,1.6765605e+18,
XRP,2023-02-16,2,hit,1.6765623e+18,,1.6765632e+18
XRP,2023-02-17,1,failed,1.6766451e+18,1.676646e+18,
XRP,2023-02-17,2,pending,,,
XRP,2023-02-20,1,hit,1.6769025e+18,,1.6769034e+18
XRP,2023-02-20,2,pending,,,
XRP,2023-02-21,1,pending,,,
XRP,2023-02-21,2,hit,1.6769925e+18,,1.6769943e+18
XRP,2023-02-22,1,failed,1.6770753e+18,1.677078e+18,
XRP,2023-02-22,2,hit,1.677078e+18,,1.6770825e+18
XRP,2023-02-23,1,hit,1.6771653e+18,,1.6771716e+18
XRP,2023-02-23,2,pending,,,
XRP,2023-02-24,1,hit,1.6772481e+18,,1.677249e+18
XRP,2023-02-24,2,pending,,,
XRP,2023-02-27,1,hit,1.6775073e+18,,1.6775082e+18
XRP,2023-02-27,2,pending,,,
XRP,2023-02-28,1,failed,1.6775937e+18,1.6776072e+18,
XRP,2023-02-28,2,hit,1.677609e+18,,1.6776099e+18
XRP,2023-03-01,1,armed,1.6776972e+18,,
XRP,2023-03-01,2,failed,1.6776801e+18,1.6776855e+18,
XRP,2023-03-02,1,pending,,,
XRP,2023-03-02,2,failed,1.6777665e+18,1.6777836e+18,
XRP,2023-03-03,1,pending,,,
XRP,2023-03-06,1,pending,,,
XRP,2023-03-06,2,hit,1.678113e+18,,1.6781184e+18
XRP,2023-03-07,1,pending,,,
XRP,2023-03-07,2,hit,1.6781994e+18,,1.6782003e+18
XRP,2023-03-08,1,failed,1.6782849e+18,1.6782867e+18,
XRP,2023-03-08,2,pending,,,
XRP,2023-03-09,1,pending,,,
XRP,2023-03-10,1,pending,,,
XRP,2023-03-10,2,pending,,,
XRP,2023-03-13,1,failed,1.6787151e+18,1.678716e+18,
XRP,2023-03-14,1,pending,,,
XRP,2023-03-14,2,hit,1.6787997e+18,,1.6788006e+18
XRP,2023-03-15,1,hit,1.6788888e+18,,1.6788915e+18
XRP,2023-03-15,2,pending,,,
XRP,2023-03-16,1,failed,1.6789734e+18,1.6789752e+18,
XRP,2023-03-16,2,pending,,,
XRP,2023-03-17,1,failed,1.6790607e+18,1.6790616e+18,
XRP,2023-03-20,1,pending,,,
XRP,2023-03-20,2,hit,1.6793199e+18,,1.6793316e+18
XRP,2023-03-21,1,pending,,,
XRP,2023-03-21,2,hit,1.6794045e+18,,1.6794054e+18
XRP,2023-03-22,1,hit,1.679499e+18,,1.6794999e+18
XRP,2023-03-23,1,failed,1.6795908e+18,1.6795917e+18,
XRP,2023-03-24,1,failed,1.67967e+18,1.6796745e+18,
XRP,2023-03-24,2,pending,,,
XRP,2023-03-27,1,hit,1.6799229e+18,,1.6799238e+18
XRP,2023-03-28,1,hit,1.6800147e+18,,1.6800156e+18
XRP,2023-03-28,2,pending,,,
XRP,2023-03-29,1,pending,,,
XRP,2023-03-29,2,hit,1.6800957e+18,,1.6800966e+18
XRP,2023-03-30,1,hit,1.6801821e+18,,1.6801965e+18
XRP,2023-03-30,2,pending,,,
XRP,2023-03-31,1,failed,1.6802775e+18,1.6802802e+18,
XRP,2023-03-31,2,armed,1.6802694e+18,,
XRP,2023-04-03,1,pending,,,
XRP,2023-04-03,2,pending,,,
XRP,2023-04-04,1,hit,1.6806141e+18,,1.680615e+18
XRP,2023-04-04,2,pending,,,
XRP,2023-04-05,1,pending,,,
XRP,2023-04-05,2,hit,1.6807041e+18,,1.6807095e+18
XRP,2023-04-06,1,hit,1.6807905e+18,,1.680795e+18
XRP,2023-04-06,2,failed,1.6807887e+18,1.6807905e+18,
XRP,2023-04-07,1,pending,,,
XRP,2023-04-07,2,armed,1.6808886e+18,,
XRP,2023-04-10,1,hit,1.681146e+18,,1.6811469e+18
XRP,2023-04-11,1,pending,,,
XRP,2023-04-11,2,hit,1.6812243e+18,,1.6812252e+18
XRP,2023-04-12,1,pending,,,
XRP,2023-04-12,2,pending,,,
XRP,2023-04-13,1,failed,1.6813971e+18,1.6814052e+18,
XRP,2023-04-13,2,pending,,,
XRP,2023-04-14,1,hit,1.6814781e+18,,1.6814853e+18
XRP,2023-04-17,1,pending,,,
XRP,2023-04-17,2,hit,1.6817463e+18,,1.6817472e+18
XRP,2023-04-18,1,failed,1.6818237e+18,1.6818345e+18,
XRP,2023-04-18,2,hit,1.6818255e+18,,1.6818264e+18
XRP,2023-04-19,1,failed,1.6819155e+18,1.6819191e+18,
XRP,2023-04-20,1,hit,1.6819965e+18,,1.6819992e+18
XRP,2023-04-20,2,hit,1.6820055e+18,,1.6820073e+18
XRP,2023-04-21,1,pending,,,
XRP,2023-04-21,2,hit,1.6820892e+18,,1.6820901e+18
XRP,2023-04-24,1,hit,1.6823421e+18,,1.6823538e+18
XRP,2023-04-24,2,pending,,,
XRP,2023-04-25,1,armed,1.6824456e+18,,
XRP,2023-04-25,2,pending,,,
XRP,2023-04-26,1,armed,1.6825149e+18,,
XRP,2023-04-26,2,pending,,,
XRP,2023-04-27,1,pending,,,
XRP,2023-04-27,2,hit,1.6826094e+18,,1.6826175e+18
XRP,2023-04-28,1,hit,1.6826895e+18,,1.6826904e+18
XRP,2023-05-01,1,armed,1.682955e+18,,
XRP,2023-05-01,2,pending,,,
XRP,2023-05-02,1,pending,,,
XRP,2023-05-02,2,armed,1.6830468e+18,,
XRP,2023-05-03,1,pending,,,
XRP,2023-05-03,2,armed,1.6831197e+18,,
XRP,2023-05-04,1,pending,,,
XRP,2023-05-04,2,armed,1.6832079e+18,,
XRP,2023-05-05,1,hit,1.6832925e+18,,1.6832934e+18
XRP,2023-05-08,1,pending,,,
XRP,2023-05-09,1,pending,,,
XRP,2023-05-09,2,pending,,,
XRP,2023-05-10,1,hit,1.6837245e+18,,1.6837254e+18
XRP,2023-05-10,2,armed,1.6837398e+18,,
XRP,2023-05-11,1,hit,1.6838136e+18,,1.6838163e+18
XRP,2023-05-11,2,pending,,,
XRP,2023-05-12,1,pending,,,
XRP,2023-05-12,2,pending,,,
XRP,2023-05-15,1,pending,,,
XRP,2023-05-15,2,failed,1.6841601e+18,1.6841646e+18,
XRP,2023-05-16,1,armed,1.6842456e+18,,
XRP,2023-05-16,2,pending,,,
XRP,2023-05-17,1,hit,1.6843329e+18,,1.6843347e+18
XRP,2023-05-17,2,pending,,,
XRP,2023-05-18,1,hit,1.6844229e+18,,1.6844319e+18
XRP,2023-05-18,2,pending,,,
XRP,2023-05-19,1,pending,,,
XRP,2023-05-19,2,hit,1.6845084e+18,,1.6845093e+18
XRP,2023-05-22,1,pending,,,
XRP,2023-05-22,2,hit,1.6847649e+18,,1.6847694e+18
XRP,2023-05-23,1,hit,1.6848495e+18,,1.6848612e+18
XRP,2023-05-23,2,pending,,,
XRP,2023-05-24,1,pending,,,
XRP,2023-05-24,2,hit,1.6849368e+18,,1.6849458e+18
XRP,2023-05-25,1,pending,,,
XRP,2023-05-25,2,armed,1.6850286e+18,,
XRP,2023-05-26,1,pending,,,
XRP,2023-05-29,1,failed,1.685376e+18,1.6853805e+18,
XRP,2023-05-29,2,failed,1.6853697e+18,1.6853715e+18,
XRP,2023-05-30,1,hit,1.6854525e+18,,1.6854579e+18
XRP,2023-05-30,2,hit,1.6854633e+18,,1.6854642e+18
XRP,2023-05-31,1,armed,1.6855434e+18,,
XRP,2023-05-31,2,pending,,,
XRP,2023-06-01,1,pending,,,
XRP,2023-06-01,2,pending,,,
XRP,2023-06-02,1,pending,,,
XRP,2023-06-02,2,armed,1.6857189e+18,,
XRP,2023-06-05,1,hit,1.685979e+18,,1.6859799e+18
XRP,2023-06-05,2,failed,1.6859763e+18,1.6859781e+18,
XRP,2023-06-06,1,failed,1.6860573e+18,1.68606e+18,
XRP,2023-06-06,2,hit,1.6860609e+18,,1.6860618e+18
XRP,2023-06-07,1,hit,1.6861437e+18,,1.6861455e+18
XRP,2023-06-07,2,pending,,,
XRP,2023-06-08,1,hit,1.6862301e+18,,1.6862391e+18
XRP,2023-06-08,2,pending,,,
XRP,2023-06-09,1,pending,,,
XRP,2023-06-09,2,hit,1.6863165e+18,,1.6863174e+18
XRP,2023-06-12,1,pending,,,
XRP,2023-06-13,1,hit,1.6866621e+18,,1.686663e+18
XRP,2023-06-13,2,pending,,,
XRP,2023-06-14,1,armed,1.6867494e+18,,
XRP,2023-06-14,2,pending,,,
XRP,2023-06-15,1,hit,1.6868358e+18,,1.6868367e+18
XRP,2023-06-16,1,pending,,,
XRP,2023-06-16,2,armed,1.6869366e+18,,
XRP,2023-06-19,1,failed,1.6871805e+18,1.687185e+18,
XRP,2023-06-19,2,failed,1.6871886e+18,1.6871904e+18,
XRP,2023-06-20,1,hit,1.6872696e+18,,1.6872705e+18
XRP,2023-06-21,1,failed,1.6873605e+18,1.6873677e+18,
XRP,2023-06-21,2,pending,,,
XRP,2023-06-22,1,failed,1.6874406e+18,1.6874451e+18,
XRP,2023-06-22,2,pending,,,
XRP,2023-06-23,1,hit,1.687527e+18,,1.6875279e+18
XRP,2023-06-23,2,hit,1.6875351e+18,,1.6875432e+18
XRP,2023-06-26,1,pending,,,
XRP,2023-06-26,2,hit,1.6877988e+18,,1.6877997e+18
XRP,2023-06-27,1,pending,,,
XRP,2023-06-27,2,hit,1.6878798e+18,,1.6878807e+18
XRP,2023-06-28,1,armed,1.6879725e+18,,
XRP,2023-06-28,2,pending,,,
XRP,2023-06-29,1,pending,,,
XRP,2023-06-29,2,hit,1.6880445e+18,,1.6880598e+18
XRP,2023-06-30,1,failed,1.6881309e+18,1.6881327e+18,
XRP,2023-06-30,2,hit,1.6881327e+18,,1.6881336e+18
XRP,2023-07-03,1,failed,1.6883901e+18,1.6884054e+18,
XRP,2023-07-03,2,armed,1.6884054e+18,,
XRP,2023-07-04,1,failed,1.6884855e+18,1.6884936e+18,
XRP,2023-07-04,2,pending,,,
XRP,2023-07-05,1,pending,,,
XRP,2023-07-05,2,pending,,,
XRP,2023-07-06,1,pending,,,
XRP,2023-07-06,2,hit,1.6886511e+18,,1.6886529e+18
XRP,2023-07-07,1,pending,,,
XRP,2023-07-07,2,pending,,,
XRP,2023-07-10,1,armed,1.6889958e+18,,
XRP,2023-07-10,2,pending,,,
XRP,2023-07-11,1,pending,,,
XRP,2023-07-11,2,pending,,,
XRP,2023-07-12,1,hit,1.6891695e+18,,1.6891785e+18
XRP,2023-07-12,2,pending,,,
XRP,2023-07-13,1,pending,,,
XRP,2023-07-13,2,hit,1.6892622e+18,,1.6892631e+18
XRP,2023-07-14,1,pending,,,
XRP,2023-07-17,1,hit,1.6896006e+18,,1.6896105e+18
XRP,2023-07-17,2,failed,1.6896141e+18,1.689615e+18,
XRP,2023-07-18,1,pending,,,
XRP,2023-07-18,2,armed,1.6896861e+18,,
XRP,2023-07-19,1,pending,,,
XRP,2023-07-19,2,pending,,,
XRP,2023-07-20,1,failed,1.6898589e+18,1.6898625e+18,
XRP,2023-07-20,2,armed,1.6898643e+18,,
XRP,2023-07-21,1,pending,,,
XRP,2023-07-21,2,pending,,,
XRP,2023-07-24,1,pending,,,
XRP,2023-07-24,2,failed,1.6902108e+18,1.6902153e+18,
XRP,2023-07-25,1,pending,,,
XRP,2023-07-25,2,hit,1.6902918e+18,,1.6902927e+18
XRP,2023-07-26,1,pending,,,
XRP,2023-07-26,2,armed,1.6903773e+18,,
XRP,2023-07-27,1,hit,1.6904736e+18,,1.6904763e+18
XRP,2023-07-27,2,failed,1.6904637e+18,1.6904736e+18,
XRP,2023-07-28,1,hit,1.6905501e+18,,1.6905546e+18
XRP,2023-07-28,2,pending,,,
XRP,2023-07-31,1,hit,1.6908156e+18,,1.6908183e+18
XRP,2023-07-31,2,failed,1.6908093e+18,1.690812e+18,
XRP,2023-08-01,1,pending,,,
XRP,2023-08-01,2,armed,1.6908957e+18,,
XRP,2023-08-02,1,pending,,,
XRP,2023-08-02,2,hit,1.6909857e+18,,1.6909956e+18
XRP,2023-08-03,1,armed,1.6910739e+18,,
XRP,2023-08-03,2,pending,,,
XRP,2023-08-04,1,hit,1.6911549e+18,,1.6911558e+18
XRP,2023-08-04,2,pending,,,
XRP,2023-08-07,1,pending,,,
XRP,2023-08-08,1,pending,,,
XRP,2023-08-08,2,hit,1.6915005e+18,,1.6915014e+18
XRP,2023-08-09,1,hit,1.6915869e+18,,1.6915878e+18
XRP,2023-08-09,2,pending,,,
XRP,2023-08-10,1,hit,1.6916733e+18,,1.6916742e+18
XRP,2023-08-10,2,pending,,,
XRP,2023-08-11,1,hit,1.6917687e+18,,1.6917723e+18
XRP,2023-08-11,2,pending,,,
XRP,2023-08-14,1,armed,1.6920225e+18,,
XRP,2023-08-14,2,pending,,,
XRP,2023-08-15,1,armed,1.6921143e+18,,
XRP,2023-08-15,2,pending,,,
XRP,2023-08-16,1,hit,1.6921917e+18,,1.6921926e+18
XRP,2023-08-17,1,pending,,,
XRP,2023-08-17,2,hit,1.692288e+18,,1.6922889e+18
XRP,2023-08-18,1,pending,,,
XRP,2023-08-18,2,failed,1.6923645e+18,1.6923717e+18,
XRP,2023-08-21,1,pending,,,
XRP,2023-08-21,2,hit,1.6926318e+18,,1.6926327e+18
XRP,2023-08-22,1,hit,1.6927128e+18,,1.6927263e+18
XRP,2023-08-22,2,pending,,,
XRP,2023-08-23,1,hit,1.6927992e+18,,1.6928019e+18
XRP,2023-08-23,2,pending,,,
XRP,2023-08-24,1,hit,1.6928838e+18,,1.6928874e+18
XRP,2023-08-24,2,pending,,,
XRP,2023-08-25,1,failed,1.6929711e+18,1.692972e+18,
XRP,2023-08-25,2,pending,,,
XRP,2023-08-28,1,pending,,,
XRP,2023-08-28,2,armed,1.6932303e+18,,
XRP,2023-08-29,1,pending,,,
XRP,2023-08-29,2,hit,1.6933185e+18,,1.6933194e+18
